--=====================================================================================================
-- (c) copyright 2026 - 2030, Honor.Game
-- All Rights Reserved.
-- ----------------------------------------------------------------------------------------------------
-- filename:  TableAIName
-- descrip:   AI名称表
-- notices:   该文件自动生成，请不要手动修改！
--=====================================================================================================

---@class Tables.AIName_Item @AI名称表条目
---@field ID number @ID
---@field Name string @玩家昵称
---@field ChineseSimplified string @简体中文
---@field English string @英语
---@field French string @法语
---@field German string @德语
---@field Spanish string @西班牙语
---@field Japanese string @日语
---@field Korean string @韩语
---@field PortuguesePortugal string @葡萄牙语
---@field Russian string @俄语
---@field ChineseTraditional string @繁体中文
---@field Italian string @意大利语

---@class Tables.AIName @AI名称表
Tables.AIName = {
    [1] = {ID = 1, Name = "Charon", ChineseSimplified = "胡宛妤", English = "Charon", French = "Gourmandise", German = "Kochkünstler", Spanish = "ChefEstrella", Japanese = "料理達人", Korean = "요리사", PortuguesePortugal = "ChefEstrela", Russian = "ШефПовар", ChineseTraditional = "廚神", Italian = "ChefStella"},
    [124] = {ID = 124, Name = "ChefMaster", ChineseSimplified = , English = "Goncalves", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [125] = {ID = 125, Name = "BadBoy", ChineseSimplified = , English = "Santos", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [126] = {ID = 126, Name = "Fuzz", ChineseSimplified = , English = "Winter", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [127] = {ID = 127, Name = "Fox", ChineseSimplified = , English = "AlexeyS", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [128] = {ID = 128, Name = "Dino", ChineseSimplified = , English = "Helen", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [129] = {ID = 129, Name = "Chip", ChineseSimplified = , English = "EmmyHoney", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [130] = {ID = 130, Name = "Slash", ChineseSimplified = , English = "AmandaCrow", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [131] = {ID = 131, Name = "KingOfHill", ChineseSimplified = , English = "Anna", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [132] = {ID = 132, Name = "EmperorH", ChineseSimplified = , English = "MissStar", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [133] = {ID = 133, Name = "King", ChineseSimplified = , English = "XieShui", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [134] = {ID = 134, Name = "Cesar", ChineseSimplified = , English = "LeiJing", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [135] = {ID = 135, Name = "Luiz", ChineseSimplified = , English = "ZouZexi", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [136] = {ID = 136, Name = "Goncalves", ChineseSimplified = , English = "ZhanCheng", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [137] = {ID = 137, Name = "Santos", ChineseSimplified = , English = "BellBeauty", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [138] = {ID = 138, Name = "Winter", ChineseSimplified = , English = "OliviaFlow", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [139] = {ID = 139, Name = "AlexeyS", ChineseSimplified = , English = "MystryGirl", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [140] = {ID = 140, Name = "Helen", ChineseSimplified = , English = "OhNoNaka", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [141] = {ID = 141, Name = "EmmyHoney", ChineseSimplified = , English = "LollyPope", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [142] = {ID = 142, Name = "AmandaCrow", ChineseSimplified = , English = "MaisyBut", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [143] = {ID = 143, Name = "Anna", ChineseSimplified = , English = "Sophia", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [144] = {ID = 144, Name = "MissStar", ChineseSimplified = , English = "Elizabeth", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [145] = {ID = 145, Name = "XieShui", ChineseSimplified = , English = "BeatriceR", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [146] = {ID = 146, Name = "LeiJing", ChineseSimplified = , English = "AlexiaRose", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [147] = {ID = 147, Name = "ZouZexi", ChineseSimplified = , English = "Velma", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [148] = {ID = 148, Name = "ZhanCheng", ChineseSimplified = , English = "Aliyah", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [149] = {ID = 149, Name = "BellBeauty", ChineseSimplified = , English = "Helena", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [150] = {ID = 150, Name = "OliviaFlow", ChineseSimplified = , English = "Lucie", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [151] = {ID = 151, Name = "MystryGirl", ChineseSimplified = , English = "Rebekka", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [152] = {ID = 152, Name = "OhNoNaka", ChineseSimplified = , English = "AngelA", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [153] = {ID = 153, Name = "LollyPope", ChineseSimplified = , English = "Hannah", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [154] = {ID = 154, Name = "MaisyBut", ChineseSimplified = , English = "Piper", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [155] = {ID = 155, Name = "Sophia", ChineseSimplified = , English = "Megan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [156] = {ID = 156, Name = "Elizabeth", ChineseSimplified = , English = "Dayana", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [157] = {ID = 157, Name = "BeatriceR", ChineseSimplified = , English = "Veronica", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [158] = {ID = 158, Name = "AlexiaRose", ChineseSimplified = , English = "Jasmin", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [159] = {ID = 159, Name = "Velma", ChineseSimplified = , English = "Iliana", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [160] = {ID = 160, Name = "Aliyah", ChineseSimplified = , English = "Aleena", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [161] = {ID = 161, Name = "Helena", ChineseSimplified = , English = "Marisa", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [162] = {ID = 162, Name = "Lucie", ChineseSimplified = , English = "Jacqueline", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [163] = {ID = 163, Name = "Rebekka", ChineseSimplified = , English = "Kristy", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [164] = {ID = 164, Name = "AngelA", ChineseSimplified = , English = "Reagan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [165] = {ID = 165, Name = "Hannah", ChineseSimplified = , English = "Saniyah", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [166] = {ID = 166, Name = "Piper", ChineseSimplified = , English = "Nathalie", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [167] = {ID = 167, Name = "Megan", ChineseSimplified = , English = "Karly", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [168] = {ID = 168, Name = "Dayana", ChineseSimplified = , English = "Anasteisha", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [169] = {ID = 169, Name = "Veronica", ChineseSimplified = , English = "Ashtyn", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [170] = {ID = 170, Name = "Jasmin", ChineseSimplified = , English = "Sofia", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [171] = {ID = 171, Name = "Iliana", ChineseSimplified = , English = "Gianna", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [172] = {ID = 172, Name = "Aleena", ChineseSimplified = , English = "Alisa", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [173] = {ID = 173, Name = "Marisa", ChineseSimplified = , English = "Charlee", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [174] = {ID = 174, Name = "Jacqueline", ChineseSimplified = , English = "Elisabeth", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [175] = {ID = 175, Name = "Kristy", ChineseSimplified = , English = "Leilani", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [176] = {ID = 176, Name = "Reagan", ChineseSimplified = , English = "Cecilia", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [177] = {ID = 177, Name = "Saniyah", ChineseSimplified = , English = "Laura", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [178] = {ID = 178, Name = "Nathalie", ChineseSimplified = , English = "Adeline", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [179] = {ID = 179, Name = "Karly", ChineseSimplified = , English = "Lilyana", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [180] = {ID = 180, Name = "Anasteisha", ChineseSimplified = , English = "Alana", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [181] = {ID = 181, Name = "Ashtyn", ChineseSimplified = , English = "Luna", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [182] = {ID = 182, Name = "Sofia", ChineseSimplified = , English = "Vivien", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [183] = {ID = 183, Name = "Gianna", ChineseSimplified = , English = "Alexandra", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [184] = {ID = 184, Name = "Alisa", ChineseSimplified = , English = "Lena", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [185] = {ID = 185, Name = "Charlee", ChineseSimplified = , English = "AnnaMary", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [186] = {ID = 186, Name = "Elisabeth", ChineseSimplified = , English = "Victoria", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [187] = {ID = 187, Name = "Leilani", ChineseSimplified = , English = "Tessa", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [188] = {ID = 188, Name = "Cecilia", ChineseSimplified = , English = "Brilliant", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [189] = {ID = 189, Name = "Laura", ChineseSimplified = , English = "TeBeAitch", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [190] = {ID = 190, Name = "Adeline", ChineseSimplified = , English = "Bronella", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [191] = {ID = 191, Name = "Lilyana", ChineseSimplified = , English = "Harrie", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [192] = {ID = 192, Name = "Alana", ChineseSimplified = , English = "Harra", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [193] = {ID = 193, Name = "Luna", ChineseSimplified = , English = "TerriCakes", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [194] = {ID = 194, Name = "Vivien", ChineseSimplified = , English = "TeraKitten", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [195] = {ID = 195, Name = "Alexandra", ChineseSimplified = , English = "NiceRice", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [196] = {ID = 196, Name = "Lena", ChineseSimplified = , English = "EffBeeAre", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [197] = {ID = 197, Name = "AnnaMary", ChineseSimplified = , English = "Fredrella", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [198] = {ID = 198, Name = "Victoria", ChineseSimplified = , English = "Brennella", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [199] = {ID = 199, Name = "Tessa", ChineseSimplified = , English = "LoneMuffin", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [200] = {ID = 200, Name = "Brilliant", ChineseSimplified = , English = "Mulan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [201] = {ID = 201, Name = "TeBeAitch", ChineseSimplified = , English = "Lixue", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [202] = {ID = 202, Name = "Bronella", ChineseSimplified = , English = "LiHuan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [203] = {ID = 203, Name = "Harrie", ChineseSimplified = , English = "CaiChiang", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [204] = {ID = 204, Name = "Harra", ChineseSimplified = , English = "LingLu", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [205] = {ID = 205, Name = "TerriCakes", ChineseSimplified = , English = "ChanJuan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [206] = {ID = 206, Name = "TeraKitten", ChineseSimplified = , English = "JinTeng", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [207] = {ID = 207, Name = "NiceRice", ChineseSimplified = , English = "FenWu", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [208] = {ID = 208, Name = "EffBeeAre", ChineseSimplified = , English = "LiMing", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [209] = {ID = 209, Name = "Fredrella", ChineseSimplified = , English = "MingmeiTao", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [210] = {ID = 210, Name = "Brennella", ChineseSimplified = , English = "ShuFang", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [211] = {ID = 211, Name = "LoneMuffin", ChineseSimplified = , English = "YueYan", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [212] = {ID = 212, Name = "胡宛妤", ChineseSimplified = , English = "LiQin", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [213] = {ID = 213, Name = "傅令宜", ChineseSimplified = , English = "MeeTsou", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [214] = {ID = 214, Name = "邢怡君", ChineseSimplified = , English = "WenNi", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [215] = {ID = 215, Name = "白豪霈", ChineseSimplified = , English = "LiliShao", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [216] = {ID = 216, Name = "范淑芬", ChineseSimplified = , English = "JunYang", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [217] = {ID = 217, Name = "姜詩涵", ChineseSimplified = , English = "LiHua", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [218] = {ID = 218, Name = "程曉彤", ChineseSimplified = , English = "LeeYu", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [219] = {ID = 219, Name = "許婷婷", ChineseSimplified = , English = "TaoTao", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [220] = {ID = 220, Name = "沈宜庭", ChineseSimplified = , English = "Reika", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [221] = {ID = 221, Name = "薛令宜", ChineseSimplified = , English = "TrissM", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [222] = {ID = 222, Name = "Mulan", ChineseSimplified = , English = "Catalina", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [223] = {ID = 223, Name = "Lixue", ChineseSimplified = , English = "Diana", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [224] = {ID = 224, Name = "LiHuan", ChineseSimplified = , English = "Colleen", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [225] = {ID = 225, Name = "CaiChiang", ChineseSimplified = , English = "Adrienne", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [226] = {ID = 226, Name = "LingLu", ChineseSimplified = , English = "Velma", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [227] = {ID = 227, Name = "ChanJuan", ChineseSimplified = , English = "Fonda", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [228] = {ID = 228, Name = "JinTeng", ChineseSimplified = , English = "Ginger", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [229] = {ID = 229, Name = "FenWu", ChineseSimplified = , English = "Katie", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [230] = {ID = 230, Name = "LiMing", ChineseSimplified = , English = "Kate", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [231] = {ID = 231, Name = "MingmeiTao", ChineseSimplified = , English = "Selma", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [232] = {ID = 232, Name = "ShuFang", ChineseSimplified = , English = "Clara", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [233] = {ID = 233, Name = "YueYan", ChineseSimplified = , English = "Jody", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [234] = {ID = 234, Name = "LiQin", ChineseSimplified = , English = "Madeline", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [235] = {ID = 235, Name = "MeeTsou", ChineseSimplified = , English = "RobinSpkls", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [236] = {ID = 236, Name = "WenNi", ChineseSimplified = , English = "Sheri", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [237] = {ID = 237, Name = "LiliShao", ChineseSimplified = , English = "SusanCher", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [238] = {ID = 238, Name = "JunYang", ChineseSimplified = , English = "Nadia", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [239] = {ID = 239, Name = "LiHua", ChineseSimplified = , English = "Jennifer", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [240] = {ID = 240, Name = "LeeYu", ChineseSimplified = , English = "Leyla", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [241] = {ID = 241, Name = "TaoTao", ChineseSimplified = , English = "LyndaPines", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [242] = {ID = 242, Name = "Reika", ChineseSimplified = , English = "CrookedAn", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [243] = {ID = 243, Name = "TrissM", ChineseSimplified = , English = "AliceW", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [244] = {ID = 244, Name = "Catalina", ChineseSimplified = , English = "PollyBurch", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [245] = {ID = 245, Name = "Diana", ChineseSimplified = , English = "DonnaM", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [246] = {ID = 246, Name = "Colleen", ChineseSimplified = , English = "Wilcox", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [247] = {ID = 247, Name = "Adrienne", ChineseSimplified = , English = "MirmPotter", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [248] = {ID = 248, Name = "Dickerson", ChineseSimplified = , English = "MyrnaRiver", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [249] = {ID = 249, Name = "Tucker", ChineseSimplified = , English = "ArlineTay", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [250] = {ID = 250, Name = "Velma", ChineseSimplified = , English = "NataliaV", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [251] = {ID = 251, Name = "Fonda", ChineseSimplified = , English = "SofiaZ", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [252] = {ID = 252, Name = "Ginger", ChineseSimplified = , English = "HonyMony", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [253] = {ID = 253, Name = "Katie", ChineseSimplified = , English = "Kiki", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [254] = {ID = 254, Name = "Kate", ChineseSimplified = , English = "Sheep", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [255] = {ID = 255, Name = "Selma", ChineseSimplified = , English = "Tigress", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [256] = {ID = 256, Name = "Clara", ChineseSimplified = , English = "Aelita", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [257] = {ID = 257, Name = "Jody", ChineseSimplified = , English = "Honey", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [258] = {ID = 258, Name = "Madeline", ChineseSimplified = , English = "Dodo", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [259] = {ID = 259, Name = "RobinSpkls", ChineseSimplified = , English = "Blondie", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [260] = {ID = 260, Name = "Sheri", ChineseSimplified = , English = "Ruby", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [261] = {ID = 261, Name = "SusanCher", ChineseSimplified = , English = "Sweety", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [262] = {ID = 262, Name = "Nadia", ChineseSimplified = , English = "Skinny", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [263] = {ID = 263, Name = "Jennifer", ChineseSimplified = , English = "Bunny", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
    [264] = {ID = 264, Name = "Leyla", ChineseSimplified = , English = "RedRose", French = , German = , Spanish = , Japanese = , Korean = , PortuguesePortugal = , Russian = , ChineseTraditional = , Italian = },
